PROJECT	SAMPLE	PATH	TYPE
786	MOG-G-CCM						/nfs/cancer_trk0014/00000051/259738.bam.bai	bam bai
786	MOG-G-UVW						/nfs/cancer_trk0028/00000098/307985.bam		bam
786	MOG-G-UVW						/nfs/cancer_trk0002/00000008/307986.bam.bai	bam bai
786	MOLM-13							/nfs/cancer_trk0006/00000021/200601.bam		bam
786	MOLM-13							/nfs/cancer_trk0006/00000021/200602.bam.bai	bam bai
786	MOLM-16							/nfs/cancer_trk0045/00000167/559388.bam		bam
786	MOLM-16							/nfs/cancer_trk0045/00000167/559387.bam.bai	bam bai
786	MOLP-8							/nfs/cancer_trk0005/00000017/274449.bam		bam
786	MOLP-8							/nfs/cancer_trk0004/00000016/274450.bam.bai	bam bai
786	MOLT-16							/nfs/cancer_trk0007/00000024/133609.bam		bam
786	MOLT-16							/nfs/cancer_trk0004/00000012/133610.bam.bai	bam bai
786	MRK-nu-1						/nfs/cancer_trk0014/00000048/133611.bam		bam
786	MRK-nu-1						/nfs/cancer_trk0004/00000012/133612.bam.bai	bam bai
786	MY-M12							/nfs/cancer_trk0027/00000096/308045.bam		bam
786	MY-M12							/nfs/cancer_trk0002/00000006/308046.bam.bai	bam bai
786	MZ1-B							/nfs/cancer_trk0011/00000039/111018.bam		bam
786	MZ1-B							/nfs/cancer_trk0007/00000024/111019.bam.bai	bam bai
786	MZ7-B							/nfs/cancer_trk0011/00000038/111016.bam		bam
786	MZ7-B							/nfs/cancer_trk0002/00000008/111017.bam.bai	bam bai
786	NALM-6							/nfs/cancer_trk0012/team78/00000041/122779.bam	bam
786	NALM-6							/nfs/cancer_trk0003/00000010/122780.bam.bai	bam bai
786	NB1							/nfs/cancer_trk0027/00000096/307997.bam		bam
786	NB1							/nfs/cancer_trk0001/00000003/307998.bam.bai	bam bai
786	NB10							/nfs/cancer_trk0015/00000052/152489.bam		bam
786	NB10							/nfs/cancer_trk0001/00000004/152490.bam.bai	bam bai
786	NB-4							/nfs/cancer_trk0027/00000096/308039.bam		bam
786	NB-4							/nfs/cancer_trk0001/00000005/308040.bam.bai	bam bai
786	NB-TU-1-10						/nfs/cancer_trk0005/00000017/274443.bam		bam
786	NB-TU-1-10						/nfs/cancer_trk0004/00000016/274444.bam.bai	bam bai
786	NCC010							/nfs/cancer_trk0014/00000048/133599.bam		bam
786	NCC010							/nfs/cancer_trk0004/00000012/133600.bam.bai	bam bai
786	NCC021							/nfs/cancer_trk0007/00000025/133553.bam		bam
786	NCC021							/nfs/cancer_trk0004/00000012/133554.bam.bai	bam bai
786	NCI-BL128						/nfs/cancer_trk0011/00000038/111022.bam		bam
786	NCI-BL128						/nfs/cancer_trk0003/00000009/111023.bam.bai	bam bai
786	NCI-BL1395						/nfs/cancer_trk0011/00000036/111028.bam		bam
786	NCI-BL1395						/nfs/cancer_trk0010/00000031/111029.bam.bai	bam bai
786	NCI-BL1437						/nfs/cancer_trk0011/00000038/111030.bam		bam
786	NCI-BL1437						/nfs/cancer_trk0002/00000008/111031.bam.bai	bam bai
786	NCI-BL1770						/nfs/cancer_trk0011/00000039/111012.bam		bam
786	NCI-BL1770						/nfs/cancer_trk0010/00000031/111013.bam.bai	bam bai
786	NCI-BL2009						/nfs/cancer_trk0011/00000038/111032.bam		bam
786	NCI-BL2009						/nfs/cancer_trk0002/00000008/111033.bam.bai	bam bai
786	NCI-BL2052						/nfs/cancer_trk0011/00000036/111026.bam		bam
786	NCI-BL2052						/nfs/cancer_trk0009/00000027/111027.bam.bai	bam bai
786	NCI-BL2087						/nfs/cancer_trk0011/00000036/111034.bam		bam
786	NCI-BL2087						/nfs/cancer_trk0002/00000008/111035.bam.bai	bam bai
786	NCI-BL209						/nfs/cancer_trk0011/00000039/111024.bam		bam
786	NCI-BL209						/nfs/cancer_trk0002/00000008/111025.bam.bai	bam bai
786	NCI-BL2122						/nfs/cancer_trk0011/00000038/111014.bam		bam
786	NCI-BL2122						/nfs/cancer_trk0002/00000008/111015.bam.bai	bam bai
786	NCI-BL2126						/nfs/cancer_trk0014/00000048/137784.bam		bam
786	NCI-BL2126						/nfs/cancer_trk0003/00000010/137785.bam.bai	bam bai
786	NCI-BL2171						/nfs/cancer_trk0011/00000038/111020.bam		bam
786	NCI-BL2171						/nfs/cancer_trk0002/00000008/111021.bam.bai	bam bai
786	NCI-H1304						/nfs/cancer_trk0027/00000097/307973.bam		bam
786	NCI-H1304						/nfs/cancer_trk0001/00000003/307974.bam.bai	bam bai
786	NCI-H1341						/nfs/cancer_trk0024/00000085/267268.bam		bam
786	NCI-H1341						/nfs/cancer_trk0004/00000016/267269.bam.bai	bam bai
786	NCI-H1417						/nfs/cancer_trk0005/00000017/274440.bam		bam
786	NCI-H1417						/nfs/cancer_trk0005/00000017/274441.bam.bai	bam bai
786	NCI-H1435						/nfs/cancer_trk0025/00000089/274497.bam		bam
786	NCI-H1435						/nfs/cancer_trk0005/00000017/274498.bam.bai	bam bai
786	NCI-H1436						/nfs/cancer_trk0027/00000097/308318.bam		bam
786	NCI-H1436						/nfs/cancer_trk0002/00000008/308319.bam.bai	bam bai
786	NCI-H1563						/nfs/cancer_trk0023/00000080/312935.bam		bam
786	NCI-H1563						/nfs/cancer_trk0010/00000034/312936.bam.bai	bam bai
786	NCI-H1836						/nfs/cancer_trk0001/00000004/308023.bam		bam
786	NCI-H1836						/nfs/cancer_trk0001/00000004/308024.bam.bai	bam bai
786	NCI-H187						/nfs/cancer_trk0007/00000024/133583.bam		bam
786	NCI-H187						/nfs/cancer_trk0004/00000012/133584.bam.bai	bam bai
786	NCI-H1876						/nfs/cancer_trk0002/00000008/127684.bam		bam
786	NCI-H1876						/nfs/cancer_trk0002/00000008/127685.bam.bai	bam bai
786	NCI-H1944						/nfs/cancer_trk0010/00000035/200607.bam		bam
786	NCI-H1944						/nfs/cancer_trk0006/00000021/200608.bam.bai	bam bai
786	NCI-H2066						/nfs/cancer_trk0014/00000048/133567.bam		bam
786	NCI-H2066						/nfs/cancer_trk0002/00000008/133568.bam.bai	bam bai
786	NCI-H2110						/nfs/cancer_trk0001/00000004/308029.bam		bam
786	NCI-H2110						/nfs/cancer_trk0001/00000004/308030.bam.bai	bam bai
786	NCI-H2135						/nfs/cancer_trk0004/00000012/127713.bam		bam
786	NCI-H2135						/nfs/cancer_trk0001/00000003/127714.bam.bai	bam bai
786	NCI-H2141						/nfs/cancer_trk0025/00000088/274485.bam		bam
786	NCI-H2141						/nfs/cancer_trk0005/00000017/274486.bam.bai	bam bai
786	NCI-H2172						/nfs/cancer_trk0016/00000057/267256.bam		bam
786	NCI-H2172						/nfs/cancer_trk0014/00000051/267257.bam.bai	bam bai
786	NCI-H2227						/nfs/cancer_trk0005/00000019/137782.bam		bam
786	NCI-H2227						/nfs/cancer_trk0001/00000003/137783.bam.bai	bam bai
786	NCI-H250						/nfs/cancer_trk0025/00000089/274505.bam		bam
786	NCI-H250						/nfs/cancer_trk0005/00000017/274506.bam.bai	bam bai
786	NCI-H3122						/nfs/cancer_trk0004/00000012/127709.bam		bam
786	NCI-H3122						/nfs/cancer_trk0001/00000003/127710.bam.bai	bam bai
786	NCI-H508						/nfs/cancer_trk0014/00000048/133591.bam		bam
786	NCI-H508						/nfs/cancer_trk0004/00000012/133592.bam.bai	bam bai
786	NCI-H524						/nfs/cancer_trk0024/00000085/267302.bam		bam
786	NCI-H524						/nfs/cancer_trk0004/00000016/267303.bam.bai	bam bai
786	NCI-H660						/nfs/cancer_trk0025/00000089/274509.bam		bam
786	NCI-H660						/nfs/cancer_trk0005/00000017/274510.bam.bai	bam bai
786	NCI-H740						/nfs/cancer_trk0007/00000025/133549.bam		bam
786	NCI-H740						/nfs/cancer_trk0003/00000011/133550.bam.bai	bam bai
786	NCI-H820						/nfs/cancer_trk0050/00000191/863092.bam		bam
786	NCI-H820						/nfs/cancer_trk0050/00000191/863093.bam.bai	bam bai
786	NCI-H835						/nfs/cancer_trk0007/00000024/133587.bam		bam
786	NCI-H835						/nfs/cancer_trk0004/00000012/133588.bam.bai	bam bai
786	NCI-H841						/nfs/cancer_trk0007/00000025/133559.bam		bam
786	NCI-H841						/nfs/cancer_trk0002/00000008/133560.bam.bai	bam bai
786	NCI-H847						/nfs/cancer_trk0014/00000050/274481.bam		bam
786	NCI-H847						/nfs/cancer_trk0005/00000017/274482.bam.bai	bam bai
786	NCI-H929						/nfs/cancer_trk0014/00000048/133585.bam		bam
786	NCI-H929						/nfs/cancer_trk0004/00000012/133586.bam.bai	bam bai
786	NEC8							/nfs/cancer_trk0024/00000085/267312.bam		bam
786	NEC8							/nfs/cancer_trk0004/00000016/267313.bam.bai	bam bai
786	NK-92MI							/nfs/cancer_trk0028/00000098/308047.bam		bam
786	NK-92MI							/nfs/cancer_trk0001/00000004/308048.bam.bai	bam bai
786	NU-DUL-1						/nfs/cancer_trk0006/00000022/193664.bam		bam
786	NU-DUL-1						/nfs/cancer_trk0003/00000010/193665.bam.bai	bam bai
786	NUGC-4							/nfs/cancer_trk0005/00000017/274447.bam		bam
786	NUGC-4							/nfs/cancer_trk0004/00000016/274448.bam.bai	bam bai
786	OACM5-1							/nfs/cancer_trk0014/00000048/133595.bam		bam
786	OACM5-1							/nfs/cancer_trk0004/00000012/133596.bam.bai	bam bai
786	OACp4C							/nfs/cancer_trk0007/00000024/133593.bam		bam
786	OACp4C							/nfs/cancer_trk0004/00000012/133594.bam.bai	bam bai
786	OCI-AML5						/nfs/cancer_trk0006/00000020/193614.bam		bam
786	OCI-AML5						/nfs/cancer_trk0003/00000010/193615.bam.bai	bam bai
786	OCI-LY-19						/nfs/cancer_trk0006/00000022/193636.bam		bam
786	OCI-LY-19						/nfs/cancer_trk0003/00000010/193637.bam.bai	bam bai
786	OCI-LY7							/nfs/cancer_trk0045/00000167/559380.bam		bam
786	OCI-LY7							/nfs/cancer_trk0045/00000167/559379.bam.bai	bam bai
786	OCI-M1							/nfs/cancer_trk0006/00000022/193638.bam		bam
786	OCI-M1							/nfs/cancer_trk0003/00000010/193639.bam.bai	bam bai
786	OCUM-1							/nfs/cancer_trk0007/00000024/133563.bam		bam
786	OCUM-1							/nfs/cancer_trk0004/00000012/133564.bam.bai	bam bai
786	OPM-2							/nfs/cancer_trk0007/00000023/122692.bam		bam
786	OPM-2							/nfs/cancer_trk0003/00000010/122693.bam.bai	bam bai
786	OUMS-23							/nfs/cancer_trk0050/00000191/863084.bam		bam
786	OUMS-23							/nfs/cancer_trk0050/00000191/863085.bam.bai	bam bai
786	OV-17R							/nfs/cancer_trk0024/00000085/267288.bam		bam
786	OV-17R							/nfs/cancer_trk0004/00000016/267289.bam.bai	bam bai
786	OV-56							/nfs/cancer_trk0024/00000085/307947.bam		bam
786	OV-56							/nfs/cancer_trk0001/00000005/307948.bam.bai	bam bai
786	OV-7							/nfs/cancer_trk0024/00000085/267286.bam		bam
786	OV-7							/nfs/cancer_trk0004/00000016/267287.bam.bai	bam bai
786	OV-90							/nfs/cancer_trk0003/00000010/193628.bam		bam
786	OV-90							/nfs/cancer_trk0003/00000010/193629.bam.bai	bam bai
786	OVCA420							/nfs/cancer_trk0024/00000085/267290.bam		bam
786	OVCA420							/nfs/cancer_trk0004/00000016/267291.bam.bai	bam bai
786	OVCA433							/nfs/cancer_trk0007/00000025/200619.bam		bam
786	OVCA433							/nfs/cancer_trk0006/00000021/200620.bam.bai	bam bai
786	OVK-18							/nfs/cancer_trk0010/00000035/200603.bam		bam
786	OVK-18							/nfs/cancer_trk0006/00000021/200604.bam.bai	bam bai
786	OVTOKO							/nfs/cancer_trk0004/00000013/308031.bam		bam
786	OVTOKO							/nfs/cancer_trk0001/00000005/308032.bam.bai	bam bai
786	P30-OHK							/nfs/cancer_trk0027/00000097/307987.bam		bam
786	P30-OHK							/nfs/cancer_trk0001/00000004/307988.bam.bai	bam bai
786	PANC-02-03						/nfs/cancer_trk0024/00000085/267258.bam		bam
786	PANC-02-03						/nfs/cancer_trk0004/00000016/267259.bam.bai	bam bai
786	PANC-04-03						/nfs/cancer_trk0001/00000005/308033.bam		bam
786	PANC-04-03						/nfs/cancer_trk0001/00000004/308034.bam.bai	bam bai
786	PA-TU-8902						/nfs/cancer_trk0004/00000013/308035.bam		bam
786	PA-TU-8902						/nfs/cancer_trk0001/00000005/308036.bam.bai	bam bai
786	PEO1							/nfs/cancer_trk0024/00000085/267292.bam		bam
786	PEO1							/nfs/cancer_trk0004/00000016/267293.bam.bai	bam bai
786	PF-382							/nfs/cancer_trk0012/team78/00000041/122781.bam	bam
786	PF-382							/nfs/cancer_trk0003/00000010/122782.bam.bai	bam bai
786	PL-21							/nfs/cancer_trk0003/00000010/193616.bam		bam
786	PL-21							/nfs/cancer_trk0003/00000010/193617.bam.bai	bam bai
786	PL4							/nfs/cancer_trk0015/00000052/259725.bam		bam
786	PL4							/nfs/cancer_trk0014/00000051/259726.bam.bai	bam bai
786	PWR-1E							/nfs/cancer_trk0024/00000085/274483.bam		bam
786	PWR-1E							/nfs/cancer_trk0005/00000017/274484.bam.bai	bam bai
786	QGP-1							/nfs/cancer_trk0010/00000031/127682.bam		bam
786	QGP-1							/nfs/cancer_trk0002/00000008/127683.bam.bai	bam bai
786	RCC-AB							/nfs/cancer_trk0027/00000097/307955.bam		bam
786	RCC-AB							/nfs/cancer_trk0001/00000003/307956.bam.bai	bam bai
786	RCC-ER							/nfs/cancer_trk0013/00000046/134776.bam		bam
786	RCC-ER							/nfs/cancer_trk0002/00000008/134777.bam.bai	bam bai
786	RCC-FG2							/nfs/cancer_trk0007/00000024/133555.bam		bam
786	RCC-FG2							/nfs/cancer_trk0001/00000003/133556.bam.bai	bam bai
786	RCC-JF							/nfs/cancer_trk0025/00000090/274958.bam		bam
786	RCC-JF							/nfs/cancer_trk0004/00000016/274959.bam.bai	bam bai
786	RCC-JW							/nfs/cancer_trk0024/00000085/307953.bam		bam
786	RCC-JW							/nfs/cancer_trk0001/00000005/307954.bam.bai	bam bai
786	RCC-MF							/nfs/cancer_trk0027/00000097/307957.bam		bam
786	RCC-MF							/nfs/cancer_trk0001/00000003/307958.bam.bai	bam bai
786	RCH-ACV							/nfs/cancer_trk0023/00000080/307939.bam		bam
786	RCH-ACV							/nfs/cancer_trk0001/00000005/307940.bam.bai	bam bai
786	RC-K8							/nfs/cancer_trk0006/00000020/193622.bam		bam
786	RC-K8							/nfs/cancer_trk0003/00000010/193623.bam.bai	bam bai
786	RERF-LC-KJ						/nfs/cancer_trk0015/00000052/259727.bam		bam
786	RERF-LC-KJ						/nfs/cancer_trk0014/00000051/259728.bam.bai	bam bai
786	RH-18							/nfs/cancer_trk0015/00000052/152495.bam		bam
786	RH-18							/nfs/cancer_trk0002/00000007/152496.bam.bai	bam bai
786	RKN							/nfs/cancer_trk0006/00000022/193618.bam		bam
786	RKN							/nfs/cancer_trk0003/00000010/193619.bam.bai	bam bai
786	RL95-2							/nfs/cancer_trk0002/00000008/127690.bam		bam
786	RL95-2							/nfs/cancer_trk0002/00000008/127691.bam.bai	bam bai
786	ROS-50							/nfs/cancer_trk0024/00000086/267270.bam		bam
786	ROS-50							/nfs/cancer_trk0014/00000049/267271.bam.bai	bam bai
786	RPMI-8402						/nfs/cancer_trk0024/00000085/267304.bam		bam
786	RPMI-8402						/nfs/cancer_trk0013/00000047/267305.bam.bai	bam bai
786	Sarc9371						/nfs/cancer_trk0050/00000191/863088.bam		bam
786	Sarc9371						/nfs/cancer_trk0050/00000191/863089.bam.bai	bam bai
786	SAT							/nfs/cancer_trk0007/00000025/200611.bam		bam
786	SAT							/nfs/cancer_trk0006/00000021/200612.bam.bai	bam bai
786	SBC-3							/nfs/cancer_trk0010/00000035/200605.bam		bam
786	SBC-3							/nfs/cancer_trk0006/00000021/200606.bam.bai	bam bai
786	SCC90							/nfs/cancer_trk0045/00000167/559355.bam		bam
786	SCC90							/nfs/cancer_trk0045/00000167/559354.bam.bai	bam bai
786	Sci-1							/nfs/cancer_trk0023/00000080/307941.bam		bam
786	Sci-1							/nfs/cancer_trk0004/00000016/307942.bam.bai	bam bai
786	Set2							/nfs/cancer_trk0054/00000208/863094.bam		bam
786	Set2							/nfs/cancer_trk0050/00000191/863095.bam.bai	bam bai
786	SF295							/nfs/cancer_trk0005/00000018/274461.bam		bam
786	SF295							/nfs/cancer_trk0005/00000017/274462.bam.bai	bam bai
786	SIG-M5							/nfs/cancer_trk0024/00000085/267306.bam		bam
786	SIG-M5							/nfs/cancer_trk0004/00000016/267307.bam.bai	bam bai
786	SIMA							/nfs/cancer_trk0024/00000086/267300.bam		bam
786	SIMA							/nfs/cancer_trk0015/00000053/267301.bam.bai	bam bai
786	SK-CO-1							/nfs/cancer_trk0014/00000050/274475.bam		bam
786	SK-CO-1							/nfs/cancer_trk0005/00000017/274476.bam.bai	bam bai
786	SK-GT-2							/nfs/cancer_trk0014/00000048/133597.bam		bam
786	SK-GT-2							/nfs/cancer_trk0002/00000008/133598.bam.bai	bam bai
786	SK-GT-4							/nfs/cancer_trk0013/00000047/133573.bam		bam
786	SK-GT-4							/nfs/cancer_trk0004/00000012/133574.bam.bai	bam bai
786	SK-MEL-31						/nfs/cancer_trk0027/00000095/307989.bam		bam
786	SK-MEL-31						/nfs/cancer_trk0002/00000008/307990.bam.bai	bam bai
786	SK-MEL-5						/nfs/cancer_trk0012/team78/00000042/134782.bam	bam
786	SK-MEL-5						/nfs/cancer_trk0002/00000008/134783.bam.bai	bam bai
786	SKN							/nfs/cancer_trk0003/00000010/193654.bam		bam
786	SKN							/nfs/cancer_trk0003/00000010/193655.bam.bai	bam bai
786	SKN-3							/nfs/cancer_trk0003/00000010/193612.bam		bam
786	SKN-3							/nfs/cancer_trk0002/00000008/193613.bam.bai	bam bai
786	SK-N-SH							/nfs/cancer_trk0010/00000033/127688.bam		bam
786	SK-N-SH							/nfs/cancer_trk0001/00000005/127689.bam.bai	bam bai
786	SLVL							/nfs/cancer_trk0003/00000010/193604.bam		bam
786	SLVL							/nfs/cancer_trk0003/00000010/193605.bam.bai	bam bai
786	SNG-M							/nfs/cancer_trk0025/00000090/274960.bam		bam
786	SNG-M							/nfs/cancer_trk0004/00000013/274961.bam.bai	bam bai
786	SNU-1040						/nfs/cancer_trk0024/00000086/307961.bam		bam
786	SNU-1040						/nfs/cancer_trk0001/00000005/307962.bam.bai	bam bai
786	SNU-175							/nfs/cancer_trk0025/00000089/274499.bam		bam
786	SNU-175							/nfs/cancer_trk0005/00000017/274500.bam.bai	bam bai
786	SNU-283							/nfs/cancer_trk0025/00000090/307963.bam		bam
786	SNU-283							/nfs/cancer_trk0001/00000005/307964.bam.bai	bam bai
786	SNU-407							/nfs/cancer_trk0025/00000089/274501.bam		bam
786	SNU-407							/nfs/cancer_trk0004/00000016/274502.bam.bai	bam bai
786	SNU-61							/nfs/cancer_trk0027/00000094/307965.bam		bam
786	SNU-61							/nfs/cancer_trk0001/00000005/307966.bam.bai	bam bai
786	SNU-81							/nfs/cancer_trk0028/00000098/308316.bam		bam
786	SNU-81							/nfs/cancer_trk0002/00000008/308317.bam.bai	bam bai
786	SNU-C5							/nfs/cancer_trk0025/00000089/274507.bam		bam
786	SNU-C5							/nfs/cancer_trk0005/00000017/274508.bam.bai	bam bai
786	STS-0421						/nfs/cancer_trk0045/00000167/559404.bam		bam
786	STS-0421						/nfs/cancer_trk0045/00000167/559403.bam.bai	bam bai
786	SU-DHL-10						/nfs/cancer_trk0003/00000010/193640.bam		bam
786	SU-DHL-10						/nfs/cancer_trk0003/00000010/193641.bam.bai	bam bai
786	SU-DHL-16						/nfs/cancer_trk0006/00000022/193642.bam		bam
786	SU-DHL-16						/nfs/cancer_trk0003/00000010/193643.bam.bai	bam bai
786	SU-DHL-4						/nfs/cancer_trk0003/00000010/193644.bam		bam
786	SU-DHL-4						/nfs/cancer_trk0003/00000010/193645.bam.bai	bam bai
786	SU-DHL-5						/nfs/cancer_trk0024/00000085/267272.bam		bam
786	SU-DHL-5						/nfs/cancer_trk0004/00000016/267273.bam.bai	bam bai
786	SU-DHL-6						/nfs/cancer_trk0024/00000085/267274.bam		bam
786	SU-DHL-6						/nfs/cancer_trk0004/00000016/267275.bam.bai	bam bai
786	SU-DHL-8						/nfs/cancer_trk0006/00000022/193646.bam		bam
786	SU-DHL-8						/nfs/cancer_trk0003/00000010/193647.bam.bai	bam bai
786	SUP-HD1							/nfs/cancer_trk0024/00000085/267276.bam		bam
786	SUP-HD1							/nfs/cancer_trk0004/00000016/267277.bam.bai	bam bai
786	SUP-M2							/nfs/cancer_trk0024/00000085/267278.bam		bam
786	SUP-M2							/nfs/cancer_trk0004/00000016/267279.bam.bai	bam bai
786	SW1271							/nfs/cancer_trk0003/00000010/193658.bam		bam
786	SW1271							/nfs/cancer_trk0003/00000010/193659.bam.bai	bam bai
786	SW1573							/nfs/cancer_trk0007/00000024/133605.bam		bam
786	SW1573							/nfs/cancer_trk0004/00000012/133606.bam.bai	bam bai
786	SW403							/nfs/cancer_trk0050/00000191/863106.bam		bam
786	SW403							/nfs/cancer_trk0050/00000191/863107.bam.bai	bam bai
786	SW756							/nfs/cancer_trk0024/00000085/267296.bam		bam
786	SW756							/nfs/cancer_trk0004/00000016/267297.bam.bai	bam bai
786	T84							/nfs/cancer_trk0010/00000033/122744.bam		bam
786	T84							/nfs/cancer_trk0003/00000010/122745.bam.bai	bam bai
786	TALL-1							/nfs/cancer_trk0012/team78/00000041/122783.bam	bam
786	TALL-1							/nfs/cancer_trk0003/00000010/122784.bam.bai	bam bai
786	TASK1							/nfs/cancer_trk0045/00000167/559346.bam		bam
786	TASK1							/nfs/cancer_trk0045/00000167/559345.bam.bai	bam bai
786	TC-71							/nfs/cancer_trk0013/00000047/133561.bam		bam
786	TC-71							/nfs/cancer_trk0004/00000012/133562.bam.bai	bam bai
786	TE-4							/nfs/cancer_trk0010/00000031/127686.bam		bam
786	TE-4							/nfs/cancer_trk0002/00000008/127687.bam.bai	bam bai
786	TGBC1TKB						/nfs/cancer_trk0024/00000086/267308.bam		bam
786	TGBC1TKB						/nfs/cancer_trk0014/00000048/267309.bam.bai	bam bai
786	TGW							/nfs/cancer_trk0024/00000085/267310.bam		bam
786	TGW							/nfs/cancer_trk0004/00000016/267311.bam.bai	bam bai
786	TK							/nfs/cancer_trk0028/00000098/308314.bam		bam
786	TK							/nfs/cancer_trk0001/00000005/308315.bam.bai	bam bai
786	TMK-1							/nfs/cancer_trk0045/00000167/559390.bam		bam
786	TMK-1							/nfs/cancer_trk0045/00000167/559389.bam.bai	bam bai
786	TOV-112D						/nfs/cancer_trk0027/00000095/308037.bam		bam
786	TOV-112D						/nfs/cancer_trk0001/00000005/308038.bam.bai	bam bai
786	TOV-21G							/nfs/cancer_trk0003/00000010/193630.bam		bam
786	TOV-21G							/nfs/cancer_trk0003/00000009/193631.bam.bai	bam bai
786	TT							/nfs/cancer_trk0024/00000085/267316.bam		bam
786	TT							/nfs/cancer_trk0004/00000016/267317.bam.bai	bam bai
786	T-T							/nfs/cancer_trk0003/00000010/193620.bam		bam
786	T-T							/nfs/cancer_trk0003/00000010/193621.bam.bai	bam bai
786	TYK-nu							/nfs/cancer_trk0014/00000050/274477.bam		bam
786	TYK-nu							/nfs/cancer_trk0004/00000012/274478.bam.bai	bam bai
786	UACC-812						/nfs/cancer_trk0011/00000037/108495.bam		bam
786	UACC-812						/nfs/cancer_trk0009/00000027/108496.bam.bai	bam bai
786	U-CH2							/nfs/cancer_trk0006/00000022/193668.bam		bam
786	U-CH2							/nfs/cancer_trk0003/00000010/193669.bam.bai	bam bai
786	UDSCC2							/nfs/cancer_trk0050/00000191/863086.bam		bam
786	UDSCC2							/nfs/cancer_trk0050/00000191/863087.bam.bai	bam bai
786	UE6E7T-3						/nfs/cancer_trk0024/00000086/307943.bam		bam
786	UE6E7T-3						/nfs/cancer_trk0001/00000005/307944.bam.bai	bam bai
786	UWB1.289						/nfs/cancer_trk0024/00000085/260377.bam		bam
786	UWB1.289						/nfs/cancer_trk0014/00000051/260378.bam.bai	bam bai
786	VA-ES-BJ						/nfs/cancer_trk0011/00000036/109466.bam		bam
786	VA-ES-BJ						/nfs/cancer_trk0002/00000008/109467.bam.bai	bam bai
786	VAL							/nfs/cancer_trk0014/00000048/133569.bam		bam
786	VAL							/nfs/cancer_trk0004/00000012/133570.bam.bai	bam bai
786	VMRC-LCD						/nfs/cancer_trk0045/00000167/559353.bam		bam
786	VMRC-LCD						/nfs/cancer_trk0045/00000167/559352.bam.bai	bam bai
786	VMRC-MELG						/nfs/cancer_trk0011/00000038/106405.bam		bam
786	VMRC-MELG						/nfs/cancer_trk0002/00000008/106406.bam.bai	bam bai
786	VMRC-RCW						/nfs/cancer_trk0011/00000038/106357.bam		bam
786	VMRC-RCW						/nfs/cancer_trk0002/00000008/106358.bam.bai	bam bai
786	VMRC-RCZ						/nfs/cancer_trk0007/00000024/133615.bam		bam
786	VMRC-RCZ						/nfs/cancer_trk0004/00000012/133616.bam.bai	bam bai
786	WIL2-NS							/nfs/cancer_trk0014/00000048/133571.bam		bam
786	WIL2-NS							/nfs/cancer_trk0004/00000012/133572.bam.bai	bam bai
786	WM-115							/nfs/cancer_trk0010/00000033/108489.bam		bam
786	WM-115							/nfs/cancer_trk0009/00000027/108490.bam.bai	bam bai
786	WM793B							/nfs/cancer_trk0003/00000010/193634.bam		bam
786	WM793B							/nfs/cancer_trk0003/00000010/193635.bam.bai	bam bai
786	WSU-DLCL2						/nfs/cancer_trk0006/00000022/193648.bam		bam
786	WSU-DLCL2						/nfs/cancer_trk0003/00000010/193649.bam.bai	bam bai
786	YAPC							/nfs/cancer_trk0011/00000038/106387.bam		bam
786	YAPC							/nfs/cancer_trk0002/00000008/106388.bam.bai	bam bai
786	YMB-1-E							/nfs/cancer_trk0004/00000016/127715.bam		bam
786	YMB-1-E							/nfs/cancer_trk0001/00000005/127716.bam.bai	bam bai
786	ZR-75-30						/nfs/cancer_trk0010/00000031/106389.bam		bam
786	ZR-75-30						/nfs/cancer_trk0002/00000008/106390.bam.bai	bam bai
